startYear,endYear,codebookName,label,description
2011,2012,"Dietary Interview - Individual Foods, First Day",DR1IS180,SFA 18:0 (Octadecanoic) (gm)
2011,2012,"Dietary Interview - Individual Foods, First Day",DR1IM161,MFA 16:1 (Hexadecenoic) (gm)
2011,2012,"Dietary Interview - Individual Foods, First Day",DR1IM181,MFA 18:1 (Octadecenoic) (gm)
2011,2012,"Dietary Interview - Individual Foods, First Day",DR1IM201,MFA 20:1 (Eicosenoic) (gm)
2011,2012,"Dietary Interview - Individual Foods, First Day",DR1IM221,MFA 22:1 (Docosenoic) (gm)
2011,2012,"Dietary Interview - Individual Foods, First Day",DR1IP182,PFA 18:2 (Octadecadienoic) (gm)
2011,2012,"Dietary Interview - Individual Foods, First Day",DR1IP183,PFA 18:3 (Octadecatrienoic) (gm)
2011,2012,"Dietary Interview - Individual Foods, First Day",DR1IP184,PFA 18:4 (Octadecatetraenoic) (gm)
2011,2012,"Dietary Interview - Individual Foods, First Day",DR1IP204,PFA 20:4 (Eicosatetraenoic) (gm)
2011,2012,"Dietary Interview - Individual Foods, First Day",DR1IP205,PFA 20:5 (Eicosapentaenoic) (gm)
2011,2012,"Dietary Interview - Individual Foods, First Day",DR1IP225,PFA 22:5 (Docosapentaenoic) (gm)
2011,2012,"Dietary Interview - Individual Foods, First Day",DR1IP226,PFA 22:6 (Docosahexaenoic) (gm)
2011,2012,Albumin & Creatinine - Urine,SEQN,Respondent sequence number.
2011,2012,Albumin & Creatinine - Urine,URXUMA  ,"Albumin, urine (ug/mL)"
2011,2012,Albumin & Creatinine - Urine,URXUMS  ,"Albumin, urine (mg/L)"
2011,2012,Albumin & Creatinine - Urine,URXUCR  ,"Creatinine, urine (mg/dL)"
2011,2012,Albumin & Creatinine - Urine,URXCRS  ,"Creatinine, urine (umol/L)"
2011,2012,Albumin & Creatinine - Urine,URDACT  ,Albumin creatinine ratio (mg/g)
2011,2012,Acculturation,SEQN,Respondent sequence number.
2011,2012,Acculturation,ACQBOX1,"BOX 1. CHECK ITEM: IF THE PARTICIPANT SELF-IDENTIFIED AS ""MEXICAN AMERICAN"" OR ""OTHER HISPANIC"" (i.e., RIDRETH3=1, OR 2), GO TO ACD040;  IF THE PARTICIPANT SELF-IDENTIFIED AS ""NON-HISPANIC ASIAN"" (i.e., RIDRETH3=6), GO TO ACD110;  IF THE PARTICIPANT SELF-IDENTIFIED AS ""NON-HISPANIC WHITE"", ""NON-HISPANIC BLACK"", OR ""OTHER RACE - INCLUDING MULTI-RACIAL"" (i.e., RIDRETH3=3, 4, OR 7), CONTINUE WITH ACD011A."
2009,2010,Demographic Variables & Sample Weights,SEQN,Respondent sequence number.
2009,2010,Demographic Variables & Sample Weights,SDDSRVYR,Data Release Number.
2009,2010,Demographic Variables & Sample Weights,RIDSTATR,Interview and Examination Status of the Sample Person.
2009,2010,Demographic Variables & Sample Weights,RIDEXMON,"Six month time period when the examination was performed - two categories: November 1 through April 30, May 1 through October 31."
2009,2010,Demographic Variables & Sample Weights,RIAGENDR,Gender of the sample person
2009,2010,Demographic Variables & Sample Weights,RIDAGEYR,Best age in years of the sample person at time of HH screening.  Individuals 80 and over are topcoded at 80 years of age.
2009,2010,Demographic Variables & Sample Weights,RIDAGEMN,Best age in months at date of screening for individuals under 80 years of age.
2009,2010,Demographic Variables & Sample Weights,RIDAGEEX,Best age in months at date of examination for individuals under 80 years of age at the time of MEC exam.
2009,2010,Demographic Variables & Sample Weights,RIDRETH1,Recode of reported race and ethnicity information.
2009,2010,Demographic Variables & Sample Weights,DMQMILIT,Did {you/SP} ever serve in the Armed Forces of the United States?
2009,2010,Demographic Variables & Sample Weights,DMDBORN2,In what country {were you/was SP} born?
2009,2010,Demographic Variables & Sample Weights,DMDYRSUS,Length of time SP has been in the US.
2009,2010,Demographic Variables & Sample Weights,DMDSCHOL,{Are you/Is SP} now . . . 
2009,2010,Demographic Variables & Sample Weights,DMDMARTL,Marital Status
2009,2010,Demographic Variables & Sample Weights,DMDHHSIZ,Total number of people in the Household
2009,2010,Demographic Variables & Sample Weights,DMDFMSIZ,Total number of people in the Family
2009,2010,Demographic Variables & Sample Weights,INDHHIN2,Total household income (reported as a range value in dollars)
2009,2010,Demographic Variables & Sample Weights,INDFMIN2,Total family income (reported as a range value in dollars)
2009,2010,Demographic Variables & Sample Weights,INDFMPIR,A ratio of family income to poverty threshold
2009,2010,Demographic Variables & Sample Weights,RIDEXPRG,Pregnancy status for females between 20 and 44 years of age at the time of MEC exam.
2009,2010,Demographic Variables & Sample Weights,DMDHRGND,Gender of the household reference person
2009,2010,Demographic Variables & Sample Weights,DMDHRAGE,Age in years of the household reference person at the time of HH screening.  Individuals 80 and over are topcoded at 80 years of age.
2009,2010,Demographic Variables & Sample Weights,DMDHRBR2,In what country {were you/was NON-SP Head} born?
2009,2010,Demographic Variables & Sample Weights,DMDHRMAR,Marital Status of household reference person
2009,2010,Demographic Variables & Sample Weights,DMDHSEDU,What is the highest grade or level of school {you have/NON-SP SPOUSE has completed or the highest degree {you have/he/she has} received
2009,2010,Demographic Variables & Sample Weights,SIALANG,Language of the Sample Person Interview Instrument
2009,2010,Demographic Variables & Sample Weights,SIAPROXY,Was a Proxy respondent used in conducting the Sample Person (SP) interview?
2009,2010,Demographic Variables & Sample Weights,SIAINTRP,Was an interpreter used to conduct the Sample Person (SP) interview?
2009,2010,Demographic Variables & Sample Weights,FIALANG,Language of the Family Interview Instrument
2009,2010,Demographic Variables & Sample Weights,FIAPROXY,Was a Proxy respondent used in conducting the Family Interview?
2009,2010,Demographic Variables & Sample Weights,FIAINTRP,Was an interpreter used to conduct the Family interview?
2009,2010,Demographic Variables & Sample Weights,MIALANG,Language of the CAPI MEC Interview Instrument
2009,2010,Demographic Variables & Sample Weights,MIAPROXY,Was a Proxy respondent used in conducting the MEC CAPI Interview?
2009,2010,Demographic Variables & Sample Weights,MIAINTRP,Was an interpreter used to conduct the MEC CAPI interview?
2009,2010,Demographic Variables & Sample Weights,AIALANG,Language of the MEC ACASI Interview Instrument
2009,2010,Demographic Variables & Sample Weights,WTINT2YR,Interviewed Sample Persons.
2009,2010,Demographic Variables & Sample Weights,WTMEC2YR,Both Interviewed and MEC Examined Sample Persons.
2009,2010,Demographic Variables & Sample Weights,SDMVPSU,Masked Variance Unit Pseudo-PSU variable for variance estimation
2009,2010,Demographic Variables & Sample Weights,SDMVSTRA,Masked Variance Unit Pseudo-Stratum variable for variance estimation
2009,2010,Arthritis Body Measures,SEQN,Respondent sequence number.
2009,2010,Arthritis Body Measures,ARDEXSTS,ARTHRITIS BODY MEASURES EXAMINATION STATUS
2009,2010,Arthritis Body Measures,ARXO2WD ,OCCIPUT-TO-WALL DISTANCE IN CENTIMETERS
2009,2010,Arthritis Body Measures,ARIO2WD ,OCCIPUT-TO-WALL DISTANCE COMMENT
2009,2010,Arthritis Body Measures,ARXCCIN ,"CHEST CIRCUMFERENCE MEASUREMENT, INSPIRATION (CENTIMETERS)"
2009,2010,Arthritis Body Measures,ARICCIN ,"CHEST CIRCUMFERENCE, INSPIRATION COMMENT"
2009,2010,Arthritis Body Measures,ARXCCEX ,"CHEST CIRCUMFERENCE MEASUREMENT, EXHALATION (CENTIMETERS)"
2009,2010,Arthritis Body Measures,ARICCEX ,"CHEST CIRCUMFERENCE, EXHALATION COMMENT"
2009,2010,Arthritis Body Measures,ARDDINEX,"MEASURED DIFFERENCE IN CHEST CIRCUMFERENCE, INSPIRATION MINUS EXHALATION (IN CM)"
2009,2010,Arthritis Body Measures,ARIXDIST,DISTANCE BETWEEN CHEST CIRCUMFERENCE MEASUREMENT LANDMARKS COMMENT
2009,2010,Arthritis Body Measures,ARDLFTL ,THE DISTANCE IN CM BETWEEN THE TWO INDICATOR MARKS PLACED ON THE LOWER BACK WHEN THE EXAMINEE BENDS FORWARD IN FLEXION MINUS 10 CM (10 CM IS THE BASELINE DISTANCE BETWEEN THE INDICATOR MARKS WHEN THE EXAMINEE  STANDS UPRIGHT)
2009,2010,Arthritis Body Measures,ARILFTL ,LUMBAR FLEXION TEST LENGTH COMMENT
2009,2010,"Dietary Interview - Individual Foods, First Day",WTDRD1,Dietary day one sample weight
2009,2010,"Dietary Interview - Individual Foods, First Day",WTDR2D,Dietary two-day sample weight
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1DRSTZ,Dietary recall status
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1EXMER,Interviewer ID code
2009,2010,"Dietary Interview - Individual Foods, First Day",DRABF,"Indicates whether the sample person was an infant who was breast-fed on either of the two recall 

days.  
"
2009,2010,"Dietary Interview - Individual Foods, First Day",DRDINT,Indicates whether the sample person has intake data for one or two days.
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1DBIH,Number of days between intake day and the day of family questionnaire administered in the household.
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1DAY,Intake day of the week
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1LANG,The respondent spoke mostly:
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1CCMNM,Combination food number (sequential number)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1CCMTX,Combination food type
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1_030Z,Name of eating occasion
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1FS,Where did you get (this/most of the ingredients for this) {FOODNAME}?
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1_040Z,Did you eat this meal at home? 
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IFDCD,USDA food code
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1MC,Modification code
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IGRMS,Gram weight of the food/individual component
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IKCAL,Energy (kcal)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IPROT,Protein (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1ICARB,Carbohydrate (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1ISUGR,Total sugars (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IFIBE,Dietary fiber (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1ITFAT,Total fat (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1ISFAT,Total saturated fatty acids (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IMFAT,Total monounsaturated fatty acids (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IPFAT,Total polyunsaturated fatty acids (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1ICHOL,Cholesterol (mg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IATOC,Vitamin E as alpha-tocopherol (mg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IATOA,Added alpha-tocopherol (Vitamin E) (mg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IRET,Retinol (mcg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IVARA,Vitamin A as retinol activity equivalents (mcg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IACAR,Alpha-carotene (mcg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IBCAR,Beta-carotene (mcg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1ICRYP,Beta-cryptoxanthin (mcg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1ILYCO,Lycopene (mcg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1ILZ,Lutein + zeaxanthin (mcg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IVB1,Thiamin (Vitamin B1) (mg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IVB2,Riboflavin (Vitamin B2) (mg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1INIAC,Niacin (mg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IVB6,Vitamin B6 (mg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IFOLA,Total folate (mcg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IFA,Folic acid (mcg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IFF,Food folate (mcg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IFDFE,Folate as dietary folate equivalents (mcg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1ICHL,Total choline (mg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IVB12,Vitamin B12 (mcg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IB12A,Added vitamin B12 (mcg) 
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IVC,Vitamin C (mg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IVD,Vitamin D (D2 + D3) (mcg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IVK,Vitamin K (mcg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1ICALC,Calcium (mg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IPHOS,Phosphorus (mg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IMAGN,Magnesium (mg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IIRON,Iron (mg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IZINC,Zinc (mg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1ICOPP,Copper (mg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1ISODI,Sodium (mg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IPOTA,Potassium (mg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1ISELE,Selenium (mcg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1ICAFF,Caffeine (mg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1ITHEO,Theobromine (mg)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IALCO,Alcohol (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IMOIS,Moisture (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IS040,SFA 4:0 (Butanoic) (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IS060,SFA 6:0 (Hexanoic) (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IS080,SFA 8:0 (Octanoic) (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IS100,SFA 10:0 (Decanoic) (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IS120,SFA 12:0 (Dodecanoic) (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IS140,SFA 14:0 (Tetradecanoic) (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IS160,SFA 16:0 (Hexadecanoic) (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IS180,SFA 18:0 (Octadecanoic) (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IM161,MFA 16:1 (Hexadecenoic) (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IM181,MFA 18:1 (Octadecenoic) (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IM201,MFA 20:1 (Eicosenoic) (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IM221,MFA 22:1 (Docosenoic) (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IP182,PFA 18:2 (Octadecadienoic) (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IP183,PFA 18:3 (Octadecatrienoic) (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IP184,PFA 18:4 (Octadecatetraenoic) (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IP204,PFA 20:4 (Eicosatetraenoic) (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IP205,PFA 20:5 (Eicosapentaenoic) (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IP225,PFA 22:5 (Docosapentaenoic) (gm)
2009,2010,"Dietary Interview - Individual Foods, First Day",DR1IP226,PFA 22:6 (Docosahexaenoic) (gm)
2009,2010,Albumin & Creatinine - Urine,SEQN,Respondent sequence number.
2009,2010,Albumin & Creatinine - Urine,URXUMA,"Albumin, urine (ug/mL)"
2009,2010,Albumin & Creatinine - Urine,URXUMS,"Albumin, urine (mg/L)"
2009,2010,Albumin & Creatinine - Urine,URXUCR,"Creatinine, urine (mg/dL)"
2009,2010,Albumin & Creatinine - Urine,URXCRS,"Creatinine, urine (umol/L)"
2009,2010,Albumin & Creatinine - Urine,URDACT,First albumin creatinine ratio (mg/g)
2009,2010,Albumin & Creatinine - Urine,URXUMA2,Second albumin (ug/mL)
2009,2010,Albumin & Creatinine - Urine,URDUMA2S,"Second albumin, urine (mg/L)"
2009,2010,Albumin & Creatinine - Urine,URXUCR2,Second creatinine (mg/dL)
2009,2010,Albumin & Creatinine - Urine,URDUCR2S,"Second creatinine, urine (umol/L)"
2009,2010,Albumin & Creatinine - Urine,URDACT2,Second albumin creatinine ratio (mg/g)
