codebookType,startYear,endYear,name,docFile,docFileLink,dataFile,dataFileLink,published
Dietary,2001,2002,Dietary Interview - Total Nutrient Intakes,DRXTOT_B Doc,/Nchs/Nhanes/2001-2002/DRXTOT_B.htm,DRXTOT_B Data [XPT - 11.4 MB],/Nchs/Nhanes/2001-2002/DRXTOT_B.XPT,Updated July 2010
Dietary,2003,2004,"Dietary Interview - Total Nutrient Intakes, First Day",DR1TOT_C Doc,/Nchs/Nhanes/2003-2004/DR1TOT_C.htm,DR1TOT_C Data [XPT - 11.8 MB],/Nchs/Nhanes/2003-2004/DR1TOT_C.XPT,Updated November 2007
Dietary,2009,2010,"Dietary Interview - Total Nutrient Intakes, First Day",DR1TOT_F Doc,/Nchs/Nhanes/2009-2010/DR1TOT_F.htm,DR1TOT_F Data [XPT - 13 MB],/Nchs/Nhanes/2009-2010/DR1TOT_F.XPT,Updated May 2013
Dietary,2007,2008,"Dietary Interview - Total Nutrient Intakes, First Day",DR1TOT_E Doc,/Nchs/Nhanes/2007-2008/DR1TOT_E.htm,DR1TOT_E Data [XPT - 12.2 MB],/Nchs/Nhanes/2007-2008/DR1TOT_E.XPT,Updated May 2013
Dietary,2011,2012,"Dietary Interview - Total Nutrient Intakes, First Day",DR1TOT_G Doc,/Nchs/Nhanes/2011-2012/DR1TOT_G.htm,DR1TOT_G Data [XPT - 11.8 MB],/Nchs/Nhanes/2011-2012/DR1TOT_G.XPT,September 2014
Dietary,2005,2006,"Dietary Interview - Total Nutrient Intakes, First Day",DR1TOT_D Doc,/Nchs/Nhanes/2005-2006/DR1TOT_D.htm,DR1TOT_D Data [XPT - 12.2 MB],/Nchs/Nhanes/2005-2006/DR1TOT_D.XPT,July 2008
Dietary,2013,2014,"Dietary Interview - Total Nutrient Intakes, First Day",DR1TOT_H Doc,/Nchs/Nhanes/2013-2014/DR1TOT_H.htm,DR1TOT_H Data [XPT - 12.6 MB],/Nchs/Nhanes/2013-2014/DR1TOT_H.XPT,September 2016
Dietary,2015,2016,"Dietary Interview - Total Nutrient Intakes, First Day",DR1TOT_I Doc,/Nchs/Nhanes/2015-2016/DR1TOT_I.htm,DR1TOT_I Data [XPT - 12.3 MB],/Nchs/Nhanes/2015-2016/DR1TOT_I.XPT,July 2018
Dietary,2017,2018,"Dietary Interview - Total Nutrient Intakes, First Day",DR1TOT_J Doc,/Nchs/Nhanes/2017-2018/DR1TOT_J.htm,DR1TOT_J Data [XPT - 11.2 MB],/Nchs/Nhanes/2017-2018/DR1TOT_J.XPT,June 2020
Dietary,2003,2004,"Dietary Interview - Total Nutrient Intakes, Second Day",DR2TOT_C Doc,/Nchs/Nhanes/2003-2004/DR2TOT_C.htm,DR2TOT_C Data [XPT - 6 MB],/Nchs/Nhanes/2003-2004/DR2TOT_C.XPT,Updated November 2007
Dietary,2009,2010,"Dietary Interview - Total Nutrient Intakes, Second Day",DR2TOT_F Doc,/Nchs/Nhanes/2009-2010/DR2TOT_F.htm,DR2TOT_F Data [XPT - 6.5 MB],/Nchs/Nhanes/2009-2010/DR2TOT_F.XPT,Updated May 2013
Dietary,2007,2008,"Dietary Interview - Total Nutrient Intakes, Second Day",DR2TOT_E Doc,/Nchs/Nhanes/2007-2008/DR2TOT_E.htm,DR2TOT_E Data [XPT - 6.2 MB],/Nchs/Nhanes/2007-2008/DR2TOT_E.XPT,Updated May 2013
Dietary,2011,2012,"Dietary Interview - Total Nutrient Intakes, Second Day",DR2TOT_G Doc,/Nchs/Nhanes/2011-2012/DR2TOT_G.htm,DR2TOT_G Data [XPT - 5.9 MB],/Nchs/Nhanes/2011-2012/DR2TOT_G.XPT,September 2014
Dietary,2005,2006,"Dietary Interview - Total Nutrient Intakes, Second Day",DR2TOT_D Doc,/Nchs/Nhanes/2005-2006/DR2TOT_D.htm,DR2TOT_D Data [XPT - 6.2 MB],/Nchs/Nhanes/2005-2006/DR2TOT_D.XPT,July 2008
Dietary,2013,2014,"Dietary Interview - Total Nutrient Intakes, Second Day",DR2TOT_H Doc,/Nchs/Nhanes/2013-2014/DR2TOT_H.htm,DR2TOT_H Data [XPT - 6.4 MB],/Nchs/Nhanes/2013-2014/DR2TOT_H.XPT,September 2016
Dietary,2015,2016,"Dietary Interview - Total Nutrient Intakes, Second Day",DR2TOT_I Doc,/Nchs/Nhanes/2015-2016/DR2TOT_I.htm,DR2TOT_I Data [XPT - 6.2 MB],/Nchs/Nhanes/2015-2016/DR2TOT_I.XPT,July 2018
Dietary,2017,2018,"Dietary Interview - Total Nutrient Intakes, Second Day",DR2TOT_J Doc,/Nchs/Nhanes/2017-2018/DR2TOT_J.htm,DR2TOT_J Data [XPT - 5.7 MB],/Nchs/Nhanes/2017-2018/DR2TOT_J.XPT,June 2020
Dietary,1999,2000,Dietary Interview Technical Support File - Food Code Format File,DRXFMT Doc,/Nchs/Nhanes/1999-2000/DRXFMT.htm,DRXFMT Data [XPT - 321.2 KB],/Nchs/Nhanes/1999-2000/DRXFMT.XPT,July 2010
Dietary,2001,2002,Dietary Interview Technical Support File - Food Code Format File,DRXFMT_B Doc,/Nchs/Nhanes/2001-2002/DRXFMT_B.htm,DRXFMT_B Data [XPT - 518.8 KB],/Nchs/Nhanes/2001-2002/DRXFMT_B.XPT,July 2010
Dietary,2003,2004,Dietary Interview Technical Support File - Food Codes,DRXFCD_C Doc,/Nchs/Nhanes/2003-2004/DRXFCD_C.htm,DRXFCD_C Data [XPT - 1.8 MB],/Nchs/Nhanes/2003-2004/DRXFCD_C.XPT,Updated November 2007
Dietary,2009,2010,Dietary Interview Technical Support File - Food Codes,DRXFCD_F Doc,/Nchs/Nhanes/2009-2010/DRXFCD_F.htm,DRXFCD_F Data [XPT - 1.9 MB],/Nchs/Nhanes/2009-2010/DRXFCD_F.XPT,June 2012
Dietary,2007,2008,Dietary Interview Technical Support File - Food Codes,DRXFCD_E Doc,/Nchs/Nhanes/2007-2008/DRXFCD_E.htm,DRXFCD_E Data [XPT - 1.8 MB],/Nchs/Nhanes/2007-2008/DRXFCD_E.XPT,Updated August 2010
Dietary,2011,2012,Dietary Interview Technical Support File - Food Codes,DRXFCD_G Doc,/Nchs/Nhanes/2011-2012/DRXFCD_G.htm,DRXFCD_G Data [XPT - 2.1 MB],/Nchs/Nhanes/2011-2012/DRXFCD_G.XPT,September 2014
Dietary,2005,2006,Dietary Interview Technical Support File - Food Codes,DRXFCD_D Doc,/Nchs/Nhanes/2005-2006/DRXFCD_D.htm,DRXFCD_D Data [XPT - 1.8 MB],/Nchs/Nhanes/2005-2006/DRXFCD_D.XPT,July 2008
Dietary,2013,2014,Dietary Interview Technical Support File - Food Codes,DRXFCD_H Doc,/Nchs/Nhanes/2013-2014/DRXFCD_H.htm,DRXFCD_H Data [XPT - 2.2 MB],/Nchs/Nhanes/2013-2014/DRXFCD_H.XPT,September 2016
Dietary,2015,2016,Dietary Interview Technical Support File - Food Codes,DRXFCD_I Doc,/Nchs/Nhanes/2015-2016/DRXFCD_I.htm,DRXFCD_I Data [XPT - 2.1 MB],/Nchs/Nhanes/2015-2016/DRXFCD_I.XPT,July 2018
Dietary,2017,2018,Dietary Interview Technical Support File - Food Codes,DRXFCD_J Doc,/Nchs/Nhanes/2017-2018/DRXFCD_J.htm,DRXFCD_J Data [XPT - 2.8 MB],/Nchs/Nhanes/2017-2018/DRXFCD_J.XPT,June 2020
Dietary,2009,2010,Dietary Interview Technical Support File - Modification Codes,DRXMCD_F Doc,/Nchs/Nhanes/2009-2010/DRXMCD_F.htm,DRXMCD_F Data [XPT - 352.4 KB],/Nchs/Nhanes/2009-2010/DRXMCD_F.XPT,June 2012
Dietary,2007,2008,Dietary Interview Technical Support File - Modification Codes,DRXMCD_E Doc,/Nchs/Nhanes/2007-2008/DRXMCD_E.htm,DRXMCD_E Data [XPT - 327 KB],/Nchs/Nhanes/2007-2008/DRXMCD_E.XPT,Updated August 2010
Dietary,2011,2012,Dietary Interview Technical Support File - Modification Codes,DRXMCD_G Doc,/Nchs/Nhanes/2011-2012/DRXMCD_G.htm,DRXMCD_G Data [XPT - 233.6 KB],/Nchs/Nhanes/2011-2012/DRXMCD_G.XPT,September 2014
Dietary,2005,2006,Dietary Interview Technical Support File - Modification Codes,DRXMCD_D Doc,/Nchs/Nhanes/2005-2006/DRXMCD_D.htm,DRXMCD_D Data [XPT - 315.7 KB],/Nchs/Nhanes/2005-2006/DRXMCD_D.XPT,July 2008
Dietary,2003,2004,Dietary Interview Technical Support File - Modification Codes,DRXMCD_C Doc,/Nchs/Nhanes/2003-2004/DRXMCD_C.htm,DRXMCD_C Data [XPT - 279.9 KB],/Nchs/Nhanes/2003-2004/DRXMCD_C.XPT,Updated November 2007
Dietary,2009,2010,Dietary Screener Questionnaire,DTQ_F Doc,/Nchs/Nhanes/2009-2010/DTQ_F.htm,DTQ_F Data [XPT - 6.8 MB],/Nchs/Nhanes/2009-2010/DTQ_F.XPT,December 2012
Dietary,1999,2020,Dietary Supplement Database - Blend Information,DSBI Doc,/Nchs/Nhanes/1999-2000/DSBI.htm,DSBI Data [XPT - 8.8 MB],/Nchs/Nhanes/1999-2000/DSBI.XPT,Updated January 2022
Dietary,1999,2020,Dietary Supplement Database - Ingredient Information,DSII Doc,/Nchs/Nhanes/1999-2000/DSII.htm,DSII Data [XPT - 74 MB],/Nchs/Nhanes/1999-2000/DSII.XPT,Updated January 2022
Dietary,1999,2020,Dietary Supplement Database - Product Information,DSPI Doc,/Nchs/Nhanes/1999-2000/DSPI.htm,DSPI Data [XPT - 5.7 MB],/Nchs/Nhanes/1999-2000/DSPI.XPT,Updated January 2022
Dietary,2009,2010,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day",DS1IDS_F Doc,/Nchs/Nhanes/2009-2010/DS1IDS_F.htm,DS1IDS_F Data [XPT - 3.3 MB],/Nchs/Nhanes/2009-2010/DS1IDS_F.XPT,June 2012
Dietary,2007,2008,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day",DS1IDS_E Doc,/Nchs/Nhanes/2007-2008/DS1IDS_E.htm,DS1IDS_E Data [XPT - 2 MB],/Nchs/Nhanes/2007-2008/DS1IDS_E.XPT,July 2010
Dietary,2011,2012,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day",DS1IDS_G Doc,/Nchs/Nhanes/2011-2012/DS1IDS_G.htm,DS1IDS_G Data [XPT - 3 MB],/Nchs/Nhanes/2011-2012/DS1IDS_G.XPT,Updated December 2014
Dietary,2013,2014,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day",DS1IDS_H Doc,/Nchs/Nhanes/2013-2014/DS1IDS_H.htm,DS1IDS_H Data [XPT - 3.2 MB],/Nchs/Nhanes/2013-2014/DS1IDS_H.XPT,Updated December 2016
Dietary,2015,2016,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day",DS1IDS_I Doc,/Nchs/Nhanes/2015-2016/DS1IDS_I.htm,DS1IDS_I Data [XPT - 3.3 MB],/Nchs/Nhanes/2015-2016/DS1IDS_I.XPT,September 2019
Dietary,2017,2018,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day",DS1IDS_J Doc,/Nchs/Nhanes/2017-2018/DS1IDS_J.htm,DS1IDS_J Data [XPT - 3.4 MB],/Nchs/Nhanes/2017-2018/DS1IDS_J.XPT,August 2020
Dietary,2009,2010,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day",DS2IDS_F Doc,/Nchs/Nhanes/2009-2010/DS2IDS_F.htm,DS2IDS_F Data [XPT - 3.3 MB],/Nchs/Nhanes/2009-2010/DS2IDS_F.XPT,June 2012
Dietary,2007,2008,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day",DS2IDS_E Doc,/Nchs/Nhanes/2007-2008/DS2IDS_E.htm,DS2IDS_E Data [XPT - 2 MB],/Nchs/Nhanes/2007-2008/DS2IDS_E.XPT,July 2010
Dietary,2011,2012,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day",DS2IDS_G Doc,/Nchs/Nhanes/2011-2012/DS2IDS_G.htm,DS2IDS_G Data [XPT - 3.1 MB],/Nchs/Nhanes/2011-2012/DS2IDS_G.XPT,Updated December 2014
Dietary,2013,2014,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day",DS2IDS_H Doc,/Nchs/Nhanes/2013-2014/DS2IDS_H.htm,DS2IDS_H Data [XPT - 3.2 MB],/Nchs/Nhanes/2013-2014/DS2IDS_H.XPT,Updated December 2016
Dietary,2015,2016,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day",DS2IDS_I Doc,/Nchs/Nhanes/2015-2016/DS2IDS_I.htm,DS2IDS_I Data [XPT - 3.1 MB],/Nchs/Nhanes/2015-2016/DS2IDS_I.XPT,September 2019
Dietary,2017,2018,"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day",DS2IDS_J Doc,/Nchs/Nhanes/2017-2018/DS2IDS_J.htm,DS2IDS_J Data [XPT - 3.2 MB],/Nchs/Nhanes/2017-2018/DS2IDS_J.XPT,August 2020
Dietary,2009,2010,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day",DS1TOT_F Doc,/Nchs/Nhanes/2009-2010/DS1TOT_F.htm,DS1TOT_F Data [XPT - 3.8 MB],/Nchs/Nhanes/2009-2010/DS1TOT_F.XPT,June 2012
Dietary,2007,2008,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day",DS1TOT_E Doc,/Nchs/Nhanes/2007-2008/DS1TOT_E.htm,DS1TOT_E Data [XPT - 3.5 MB],/Nchs/Nhanes/2007-2008/DS1TOT_E.XPT,July 2010
Dietary,2011,2012,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day",DS1TOT_G Doc,/Nchs/Nhanes/2011-2012/DS1TOT_G.htm,DS1TOT_G Data [XPT - 3.5 MB],/Nchs/Nhanes/2011-2012/DS1TOT_G.XPT,Updated December 2014
Dietary,2013,2014,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day ",DS1TOT_H Doc,/Nchs/Nhanes/2013-2014/DS1TOT_H.htm,DS1TOT_H Data [XPT - 3.7 MB],/Nchs/Nhanes/2013-2014/DS1TOT_H.XPT,Updated December 2016
Dietary,2015,2016,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day ",DS1TOT_I Doc,/Nchs/Nhanes/2015-2016/DS1TOT_I.htm,DS1TOT_I Data [XPT - 3.6 MB],/Nchs/Nhanes/2015-2016/DS1TOT_I.XPT,September 2019
Dietary,2017,2018,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day ",DS1TOT_J Doc,/Nchs/Nhanes/2017-2018/DS1TOT_J.htm,DS1TOT_J Data [XPT - 3.3 MB],/Nchs/Nhanes/2017-2018/DS1TOT_J.XPT,August 2020
Dietary,2009,2010,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day",DS2TOT_F Doc,/Nchs/Nhanes/2009-2010/DS2TOT_F.htm,DS2TOT_F Data [XPT - 3.8 MB],/Nchs/Nhanes/2009-2010/DS2TOT_F.XPT,June 2012
Dietary,2007,2008,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day",DS2TOT_E Doc,/Nchs/Nhanes/2007-2008/DS2TOT_E.htm,DS2TOT_E Data [XPT - 3.5 MB],/Nchs/Nhanes/2007-2008/DS2TOT_E.XPT,July 2010
Dietary,2011,2012,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day",DS2TOT_G Doc,/Nchs/Nhanes/2011-2012/DS2TOT_G.htm,DS2TOT_G Data [XPT - 3.5 MB],/Nchs/Nhanes/2011-2012/DS2TOT_G.XPT,Updated December 2014
Dietary,2013,2014,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day ",DS2TOT_H Doc,/Nchs/Nhanes/2013-2014/DS2TOT_H.htm,DS2TOT_H Data [XPT - 3.7 MB],/Nchs/Nhanes/2013-2014/DS2TOT_H.XPT,Updated December 2016
Dietary,2015,2016,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day ",DS2TOT_I Doc,/Nchs/Nhanes/2015-2016/DS2TOT_I.htm,DS2TOT_I Data [XPT - 3.6 MB],/Nchs/Nhanes/2015-2016/DS2TOT_I.XPT,September 2019
Dietary,2017,2018,"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day ",DS2TOT_J Doc,/Nchs/Nhanes/2017-2018/DS2TOT_J.htm,DS2TOT_J Data [XPT - 3.3 MB],/Nchs/Nhanes/2017-2018/DS2TOT_J.XPT,August 2020
Dietary,2009,2010,Dietary Supplement Use 30 Day - Individual Dietary Supplements,DSQIDS_F Doc,/Nchs/Nhanes/2009-2010/DSQIDS_F.htm,DSQIDS_F Data [XPT - 6.9 MB],/Nchs/Nhanes/2009-2010/DSQIDS_F.XPT,June 2012
Dietary,2007,2008,Dietary Supplement Use 30 Day - Individual Dietary Supplements,DSQIDS_E Doc,/Nchs/Nhanes/2007-2008/DSQIDS_E.htm,DSQIDS_E Data [XPT - 5.4 MB],/Nchs/Nhanes/2007-2008/DSQIDS_E.XPT,July 2010
Dietary,2011,2012,Dietary Supplement Use 30 Day - Individual Dietary Supplements,DSQIDS_G Doc,/Nchs/Nhanes/2011-2012/DSQIDS_G.htm,DSQIDS_G Data [XPT - 7 MB],/Nchs/Nhanes/2011-2012/DSQIDS_G.XPT,December 2014
Dietary,1999,2000,"Dietary Supplement Use 30-Day - File 1, Supplement Counts",DSQFILE1 Doc,/Nchs/Nhanes/1999-2000/DSQFILE1.htm,DSQFILE1 Data [XPT - 234.8 KB],/Nchs/Nhanes/1999-2000/DSQFILE1.XPT,Updated July 2009
Dietary,2001,2002,"Dietary Supplement Use 30-Day - File 1, Supplement Counts",DSQ1_B Doc,/Nchs/Nhanes/2001-2002/DSQ1_B.htm,DSQ1_B Data [XPT - 259.9 KB],/Nchs/Nhanes/2001-2002/DSQ1_B.XPT,Updated October 2005
Dietary,2003,2004,"Dietary Supplement Use 30-Day - File 1, Supplement Counts",DSQ1_C Doc,/Nchs/Nhanes/2003-2004/DSQ1_C.htm,DSQ1_C Data [XPT - 396.8 KB],/Nchs/Nhanes/2003-2004/DSQ1_C.XPT,Updated March 2007
Dietary,2005,2006,"Dietary Supplement Use 30-Day - File 1, Supplement Counts",DSQ1_D Doc,/Nchs/Nhanes/2005-2006/DSQ1_D.htm,DSQ1_D Data [XPT - 405.6 KB],/Nchs/Nhanes/2005-2006/DSQ1_D.XPT,Updated July 2009
Dietary,1999,2000,"Dietary Supplement Use 30-Day - File 2, Participant's Use of Supplements",DSQFILE2 Doc,/Nchs/Nhanes/1999-2000/DSQFILE2.htm,DSQFILE2 Data [XPT - 2.1 MB],/Nchs/Nhanes/1999-2000/DSQFILE2.XPT,Updated July 2009
Dietary,2001,2002,"Dietary Supplement Use 30-Day - File 2, Participant's Use of Supplements",DSQ2_B Doc,/Nchs/Nhanes/2001-2002/DSQ2_B.htm,DSQ2_B Data [XPT - 2.4 MB],/Nchs/Nhanes/2001-2002/DSQ2_B.XPT,Updated October 2005
Dietary,2003,2004,"Dietary Supplement Use 30-Day - File 2, Participant's Use of Supplements",DSQ2_C Doc,/Nchs/Nhanes/2003-2004/DSQ2_C.htm,DSQ2_C Data [XPT - 2.2 MB],/Nchs/Nhanes/2003-2004/DSQ2_C.XPT,Updated March 2007
Dietary,2005,2006,"Dietary Supplement Use 30-Day - File 2, Participant's Use of Supplements",DSQ2_D Doc,/Nchs/Nhanes/2005-2006/DSQ2_D.htm,DSQ2_D Data [XPT - 1.5 MB],/Nchs/Nhanes/2005-2006/DSQ2_D.XPT,Updated July 2009
Dietary,2013,2014,Dietary Supplement Use 30-Day - Individual Dietary Supplements ,DSQIDS_H Doc,/Nchs/Nhanes/2013-2014/DSQIDS_H.htm,DSQIDS_H Data [XPT - 7.7 MB],/Nchs/Nhanes/2013-2014/DSQIDS_H.XPT,Updated December 2016
Dietary,2015,2016,Dietary Supplement Use 30-Day - Individual Dietary Supplements,DSQIDS_I Doc,/Nchs/Nhanes/2015-2016/DSQIDS_I.htm,DSQIDS_I Data [XPT - 8.1 MB],/Nchs/Nhanes/2015-2016/DSQIDS_I.XPT,September 2019
Dietary,2017,2018,Dietary Supplement Use 30-Day - Individual Dietary Supplements,DSQIDS_J Doc,/Nchs/Nhanes/2017-2018/DSQIDS_J.htm,DSQIDS_J Data [XPT - 8.5 MB],/Nchs/Nhanes/2017-2018/DSQIDS_J.XPT,August 2020
Dietary,2017,2020,Dietary Supplement Use 30-Day - Individual Dietary Supplements,P_DSQIDS Doc,/Nchs/Nhanes/2017-2018/P_DSQIDS.htm,P_DSQIDS Data [XPT - 13.9 MB],/Nchs/Nhanes/2017-2018/P_DSQIDS.XPT,January 2022
Dietary,2009,2010,Dietary Supplement Use 30-Day - Total Dietary Supplements,DSQTOT_F Doc,/Nchs/Nhanes/2009-2010/DSQTOT_F.htm,DSQTOT_F Data [XPT - 3.1 MB],/Nchs/Nhanes/2009-2010/DSQTOT_F.XPT,June 2012
Dietary,2007,2008,Dietary Supplement Use 30-Day - Total Dietary Supplements,DSQTOT_E Doc,/Nchs/Nhanes/2007-2008/DSQTOT_E.htm,DSQTOT_E Data [XPT - 2.9 MB],/Nchs/Nhanes/2007-2008/DSQTOT_E.XPT,July 2010
Dietary,2011,2012,Dietary Supplement Use 30-Day - Total Dietary Supplements,DSQTOT_G Doc,/Nchs/Nhanes/2011-2012/DSQTOT_G.htm,DSQTOT_G Data [XPT - 2.9 MB],/Nchs/Nhanes/2011-2012/DSQTOT_G.XPT,December 2014
Dietary,2013,2014,Dietary Supplement Use 30-Day - Total Dietary Supplements ,DSQTOT_H Doc,/Nchs/Nhanes/2013-2014/DSQTOT_H.htm,DSQTOT_H Data [XPT - 3 MB],/Nchs/Nhanes/2013-2014/DSQTOT_H.XPT,Updated December 2016
Dietary,2015,2016,Dietary Supplement Use 30-Day - Total Dietary Supplements ,DSQTOT_I Doc,/Nchs/Nhanes/2015-2016/DSQTOT_I.htm,DSQTOT_I Data [XPT - 3 MB],/Nchs/Nhanes/2015-2016/DSQTOT_I.XPT,September 2019
Dietary,2017,2018,Dietary Supplement Use 30-Day - Total Dietary Supplements ,DSQTOT_J Doc,/Nchs/Nhanes/2017-2018/DSQTOT_J.htm,DSQTOT_J Data [XPT - 2.8 MB],/Nchs/Nhanes/2017-2018/DSQTOT_J.XPT,August 2020
Dietary,2017,2020,Dietary Supplement Use 30-Day - Total Dietary Supplements,P_DSQTOT Doc,/Nchs/Nhanes/2017-2018/P_DSQTOT.htm,P_DSQTOT Data [XPT - 4.6 MB],/Nchs/Nhanes/2017-2018/P_DSQTOT.XPT,January 2022
Dietary,2003,2004,Food Frequency Questionnaire - Look-Up Table FOODLOOK,FOODLK_C Doc,/Nchs/Nhanes/2003-2004/FOODLK_C.htm,FOODLK_C Data [XPT - 44.9 KB],/Nchs/Nhanes/2003-2004/FOODLK_C.XPT,March 2010
Dietary,2005,2006,Food Frequency Questionnaire - Look-Up Table FOODLOOK,FOODLK_D Doc,/Nchs/Nhanes/2005-2006/FOODLK_D.htm,FOODLK_D Data [xpt - 44.9 KB],/Nchs/Nhanes/2005-2006/FOODLK_D.xpt,March 2010
Dietary,2003,2004,Food Frequency Questionnaire - Look-Up Table VARLOOK,VARLK_C Doc,/Nchs/Nhanes/2003-2004/VARLK_C.htm,VARLK_C Data [XPT - 32 KB],/Nchs/Nhanes/2003-2004/VARLK_C.XPT,March 2010
Dietary,2005,2006,Food Frequency Questionnaire - Look-Up Table VARLOOK,VARLK_D Doc,/Nchs/Nhanes/2005-2006/VARLK_D.htm,VARLK_D Data [xpt - 32 KB],/Nchs/Nhanes/2005-2006/VARLK_D.xpt,March 2010
Dietary,2005,2006,Food Frequency Questionnaire - Output from DietCalc Software,FFQDC_D Doc,/Nchs/Nhanes/2005-2006/FFQDC_D.htm,FFQDC_D Data [XPT - 18.5 MB],/Nchs/Nhanes/2005-2006/FFQDC_D.XPT,September 2008
Dietary,2003,2004,Food Frequency Questionnaire - Output from DietCalc Software,FFQDC_C Doc,/Nchs/Nhanes/2003-2004/FFQDC_C.htm,FFQDC_C Data [XPT - 19.8 MB],/Nchs/Nhanes/2003-2004/FFQDC_C.XPT,February 2008
Dietary,2005,2006,Food Frequency Questionnaire - Raw Questionnaire Responses,FFQRAW_D Doc,/Nchs/Nhanes/2005-2006/FFQRAW_D.htm,FFQRAW_D Data [XPT - 10.4 MB],/Nchs/Nhanes/2005-2006/FFQRAW_D.XPT,September 2008
Dietary,2003,2004,Food Frequency Questionnaire - Raw Questionnaire Responses,FFQRAW_C Doc,/Nchs/Nhanes/2003-2004/FFQRAW_C.htm,FFQRAW_C Data [XPT - 11.1 MB],/Nchs/Nhanes/2003-2004/FFQRAW_C.XPT,February 2008
Examination,2009,2010,Arthritis Body Measures,ARX_F Doc,/Nchs/Nhanes/2009-2010/ARX_F.htm,ARX_F Data [XPT - 510.5 KB],/Nchs/Nhanes/2009-2010/ARX_F.XPT,September 2011
Examination,1999,2000,Audiometry,AUX1 Doc,/Nchs/Nhanes/1999-2000/AUX1.htm,AUX1 Data [XPT - 1.7 MB],/Nchs/Nhanes/1999-2000/AUX1.XPT,Updated February 2005
Examination,2007,2008,Audiometry,AUX_E Doc,/Nchs/Nhanes/2007-2008/AUX_E.htm,AUX_E Data [XPT - 681.6 KB],/Nchs/Nhanes/2007-2008/AUX_E.XPT,September 2010
Examination,2005,2006,Audiometry,AUX_D Doc,/Nchs/Nhanes/2005-2006/AUX_D.htm,AUX_D Data [XPT - 1.7 MB],/Nchs/Nhanes/2005-2006/AUX_D.XPT,April 2009
Examination,2003,2004,Audiometry,AUX_C Doc,/Nchs/Nhanes/2003-2004/AUX_C.htm,AUX_C Data [XPT - 1 MB],/Nchs/Nhanes/2003-2004/AUX_C.XPT,Updated December 2007
Examination,2001,2002,Audiometry,AUX_B Doc,/Nchs/Nhanes/2001-2002/AUX_B.htm,AUX_B Data [XPT - 1.1 MB],/Nchs/Nhanes/2001-2002/AUX_B.XPT,June 2005
Examination,2009,2010,Audiometry,AUX_F Doc,/Nchs/Nhanes/2009-2010/AUX_F.htm,AUX_F Data [XPT - 1.3 MB],/Nchs/Nhanes/2009-2010/AUX_F.XPT,June 2012
Examination,2011,2012,Audiometry,AUX_G Doc,/Nchs/Nhanes/2011-2012/AUX_G.htm,AUX_G Data [XPT - 2.4 MB],/Nchs/Nhanes/2011-2012/AUX_G.XPT,April 2016
Examination,2015,2016,Audiometry,AUX_I Doc,/Nchs/Nhanes/2015-2016/AUX_I.htm,AUX_I Data [XPT - 2.6 MB],/Nchs/Nhanes/2015-2016/AUX_I.XPT,November 2019
Examination,2017,2018,Audiometry,AUX_J Doc,/Nchs/Nhanes/2017-2018/AUX_J.htm,AUX_J Data [XPT - 2.2 MB],/Nchs/Nhanes/2017-2018/AUX_J.XPT,November 2021
Examination,2017,2020,Audiometry,P_AUX Doc,/Nchs/Nhanes/2017-2018/P_AUX.htm,P_AUX Data [XPT - 3.5 MB],/Nchs/Nhanes/2017-2018/P_AUX.XPT,March 2022
Examination,2009,2010,Audiometry - Acoustic Reflex,AUXAR_F Doc,/Nchs/Nhanes/2009-2010/AUXAR_F.htm,AUXAR_F Data [XPT - 6.1 MB],/Nchs/Nhanes/2009-2010/AUXAR_F.XPT,Updated August 2012
Examination,2007,2008,Audiometry - Acoustic Reflex,AUXAR_E Doc,/Nchs/Nhanes/2007-2008/AUXAR_E.htm,AUXAR_E Data [XPT - 3.2 MB],/Nchs/Nhanes/2007-2008/AUXAR_E.XPT,January 2013
